month_year,adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price
4-2013,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,4,2013,30157.0
5-2013,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,5,2013,25190.0
6-2013,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,6,2013,29807.0
7-2013,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,7,2013,46278.0
8-2013,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,8,2013,44843.0
9-2013,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,9,2013,34314.0
10-2013,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,10,2013,34918.0
11-2013,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,11,2013,26723.0
12-2013,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,12,2013,29008.0
1-2014,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,1,2014,35938.0
2-2014,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,2,2014,42202.0
3-2014,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,3,2014,49144.0
4-2014,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,4,2014,44338.0
5-2014,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,5,2014,26443.0
6-2014,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,6,2014,23212.0
7-2014,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,7,2014,23168.0
8-2014,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,8,2014,24878.0
9-2014,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,9,2014,24507.0
10-2014,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,10,2014,27803.0
11-2014,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,11,2014,46011.0
12-2014,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,12,2014,61843.0
1-2015,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,1,2015,52134.0
2-2015,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,2,2015,34539.0
3-2015,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,3,2015,30947.0
4-2015,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,4,2015,28202.0
5-2015,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,5,2015,29432.0
6-2015,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,6,2015,30698.0
7-2015,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,7,2015,39957.0
8-2015,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,8,2015,49551.0
9-2015,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,9,2015,43471.0
10-2015,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,10,2015,29282.0
11-2015,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,11,2015,28465.0
12-2015,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,12,2015,35157.0
1-2016,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,1,2016,35881.0
2-2016,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,2,2016,31557.0
3-2016,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,3,2016,41504.0
4-2016,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,4,2016,34498.0
5-2016,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,5,2016,30158.0
6-2016,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,6,2016,30339.0
7-2016,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,7,2016,34004.0
8-2016,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,8,2016,38805.0
9-2016,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,9,2016,35790.0
10-2016,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,10,2016,35704.0
11-2016,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,11,2016,46083.0
12-2016,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,12,2016,57479.0
1-2017,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,1,2017,78947.0
2-2017,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,2,2017,89763.0
3-2017,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,3,2017,79117.0
4-2017,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,4,2017,60335.0
5-2017,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,5,2017,52636.0
6-2017,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,6,2017,44893.0
8-2017,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,8,2017,37208.0
9-2017,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,9,2017,33472.0
10-2017,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,10,2017,31340.0
11-2017,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,11,2017,30870.0
12-2017,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,12,2017,36559.0
1-2018,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,1,2018,45498.0
2-2018,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,2,2018,47200.0
3-2018,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,3,2018,50178.0
4-2018,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,4,2018,46224.0
5-2018,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,5,2018,40538.0
6-2018,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,6,2018,43825.0
7-2018,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,7,2018,49272.0
8-2018,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,8,2018,45838.0
9-2018,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,9,2018,41002.0
10-2018,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,10,2018,42109.0
11-2018,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,11,2018,39747.0
12-2018,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,12,2018,40506.0
1-2019,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,1,2019,42118.0
2-2019,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,2,2019,37346.0
3-2019,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,3,2019,36405.0
4-2019,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,4,2019,36860.0
5-2019,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,5,2019,40048.0
6-2019,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,6,2019,43720.0
7-2019,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,7,2019,62887.0
8-2019,116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,8,2019,79087.0
